id,level,REGIOVIZ,DENS,POP,AREA,ZEMP,BV,EPCI,AU,TAU,UU,OLD_REG,REG,STOCK1,STOCK2,ratio1,STOCK3,STOCK4,ratio2,name
157,AU,1,130.7870701749363,45680,34927,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,5685,3571,0.6281442392260335,125198,8377,14.945445863674346,Annonay
158,AU,1,153.67787804211102,44960,29256,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,1217,10030,8.241577649958915,182251,6479,28.12949529248341,Saumur
159,AU,1,111.92135201560798,44172,39467,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6211,3530,0.5683464820479794,175787,5286,33.25520242149073,Sallanches
160,AU,1,128.20045421945971,42901,33464,0,0,0,1,0,0,Basse-Normandie,Normandie,1643,6370,3.877054169202678,171241,9017,18.990906066319177,Lisieux
161,AU,1,43.20199947168431,42522,98426,0,0,0,1,0,0,Champagne-Ardenne,Grand Est,3472,3119,0.8983294930875576,167641,2561,65.45919562670832,Chaumont
162,AU,1,61.99742231935221,44255,71382,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,1755,7043,4.013105413105413,123791,8742,14.160489590482728,Cahors
163,AU,1,126.07273864702704,44336,35167,0,0,0,1,0,0,Pays de la Loire,Bretagne,5597,10501,1.8761836698231196,137828,8007,17.213438241538654,Fougères
164,AU,1,135.72262963203323,41827,30818,0,0,0,1,0,0,Picardie,Hauts-de-France,6066,2904,0.47873392680514343,179236,6794,26.381513099793935,Abbeville
165,AU,1,131.3571747306687,41212,31374,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6610,6755,1.0219364599092284,157371,8708,18.072002756086356,Oyonnax
166,AU,1,52.65163918322441,40199,76349,0,0,0,1,0,0,Lorraine,Grand Est,3312,8970,2.7083333333333335,125389,1990,63.00954773869347,Verdun
167,AU,1,51.57160931801831,41576,80618,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,4280,2487,0.5810747663551402,168804,1201,140.55287260616154,Auch
168,AU,1,120.59860746902974,40011,33177,0,0,0,1,0,0,Bretagne,Bretagne,3584,4989,1.3920200892857142,127630,2832,45.06709039548023,Morlaix
169,AU,1,74.20043428655552,40322,54342,0,0,0,1,0,0,Centre,Centre-Val de Loire,3482,3509,1.007754164273406,95456,2256,42.312056737588655,Vendôme
170,AU,1,182.90655285854004,41143,22494,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,554,4118,7.433212996389892,125750,4953,25.388653341409245,Albertville
171,AU,1,90.16354865278268,38315,42495,0,0,0,1,0,0,Lorraine,Grand Est,6829,3716,0.5441499487479865,130278,3888,33.507716049382715,Sarrebourg
172,AU,1,170.07378081698758,37804,22228,0,0,0,1,0,0,Bourgogne,Bourgogne-Franche-Comté,7389,8693,1.176478549194749,186199,6189,30.085474228469867,Le Creusot
173,AU,1,186.67923966449948,37614,20149,0,0,0,1,0,0,Basse-Normandie,Normandie,6426,8402,1.3075007780890133,173535,2604,66.64170506912443,Dives-sur-Mer
174,AU,1,388.9227215455691,37041,9524,0,0,0,1,0,0,Lorraine,Grand Est,5884,9491,1.613018354860639,110117,8357,13.176618403733396,Saint-Avold (partie française)
175,AU,1,210.75537478210342,36271,17210,0,0,0,1,0,0,Champagne-Ardenne,Grand Est,323,1324,4.099071207430341,155959,4977,31.335945348603577,Épernay
176,AU,1,196.8292682926829,37929,19270,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,7225,9070,1.2553633217993079,123832,9556,12.958560066973629,Manosque
177,AU,1,284.13825388156357,36418,12817,0,0,0,1,0,0,Aquitaine,Nouvelle-Aquitaine,1546,4011,2.594437257438551,179093,2281,78.51512494519947,Libourne
178,AU,1,108.63250205535763,35676,32841,0,0,0,1,0,0,Centre,Centre-Val de Loire,3068,6810,2.2196870925684484,112994,2691,41.98959494611668,Vierzon
179,AU,1,118.93641155668246,35650,29974,0,0,0,1,0,0,Bourgogne,Bourgogne-Franche-Comté,5546,10098,1.8207717273710782,176219,9026,19.523487702193663,Beaune
180,AU,1,127.40764130091569,36315,28503,0,0,0,1,0,0,Midi-Pyrénées,Nouvelle-Aquitaine,6020,10141,1.6845514950166114,107631,4241,25.37868427257722,Marmande
181,AU,1,110.21385962685619,34735,31516,0,0,0,1,0,0,Picardie,Hauts-de-France,3303,11073,3.352406902815622,160874,10130,15.880947680157947,Château-Thierry
182,AU,1,61.90625172534369,33638,54337,0,0,0,1,0,0,Lorraine,Grand Est,2633,3106,1.1796429927838967,132613,5761,23.01909390730776,Bar-le-Duc
183,AU,1,135.27573032840658,35054,25913,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,4858,4050,0.8336764100452861,102866,6721,15.305162922184198,Pamiers
184,AU,1,293.90871803822324,33679,11459,0,0,0,1,0,0,Nord-Pas-de-Calais,Hauts-de-France,3540,2494,0.7045197740112994,134793,3350,40.23671641791045,Saint-Amand-les-Eaux
185,AU,1,180.4244608432012,31540,17481,0,0,0,1,0,0,Champagne-Ardenne,Grand Est,5747,6143,1.0689055159213503,150128,1087,138.11223551057958,Sedan
186,AU,1,52.744746701417164,32380,61390,0,0,0,1,0,0,Champagne-Ardenne,Grand Est,7073,4292,0.606814647250106,113257,9822,11.530950926491549,Vitry-le-François
187,AU,1,554.2612113632302,31022,5597,0,0,0,1,0,0,Haute-Normandie,Normandie,5287,8950,1.692831473425383,110546,11345,9.744028206258264,Vernon
188,AU,1,204.44471804974143,33210,16244,0,0,0,1,0,0,Basse-Normandie,Normandie,4830,3088,0.6393374741200828,159078,4382,36.30260155180283,Granville
189,AU,1,148.29885946259424,30686,20692,0,0,0,1,0,0,Haute-Normandie,Normandie,2913,4592,1.5763817370408513,89217,2565,34.782456140350874,Eu
190,AU,1,50.02461606873442,31499,62967,0,0,0,1,0,0,Limousin,Nouvelle-Aquitaine,2991,9114,3.0471414242728185,169747,7119,23.844219693777216,Guéret
191,AU,1,73.74160674317824,30970,41998,0,0,0,1,0,0,Limousin,Nouvelle-Aquitaine,7630,10087,1.3220183486238533,149439,9542,15.661182142108572,Tulle
192,AU,1,315.60185642342253,31961,10127,0,0,0,1,0,0,Alsace,Grand Est,2468,6849,2.7751215559157214,99042,6637,14.922706041886395,Thann - Cernay
193,AU,1,248.66740261788362,31536,12682,0,0,0,1,0,0,Pays de la Loire,Bretagne,4127,11195,2.7126241822146837,149653,6579,22.747074023407812,Dinard
194,AU,1,244.52476980442887,32133,13141,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2065,4300,2.082324455205811,130126,12128,10.72938654353562,Tournon-sur-Rhône
195,AU,1,74.88916432282977,31419,41954,0,0,0,1,0,0,Centre,Pays de la Loire,3681,9924,2.6960065199674004,125909,10118,12.44406009092706,Sablé-sur-Sarthe
196,AU,1,100.37751953253233,30577,30462,0,0,0,1,0,0,Franche-Comté,Bourgogne-Franche-Comté,4064,4541,1.1173720472440944,106593,5513,19.33484491202612,Pontarlier
197,AU,1,80.51791870440151,30129,37419,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,4160,3267,0.7853365384615385,184112,1260,146.12063492063493,Saint-Gaudens
198,AU,1,244.39525559639156,29259,11972,0,0,0,1,0,0,Alsace,Grand Est,3843,11307,2.942232630757221,115601,710,162.81830985915494,Guebwiller
199,AU,1,230.25083296661845,36626,15907,0,0,0,1,0,0,Basse-Normandie,Normandie,784,6437,8.21045918367347,125450,9520,13.177521008403362,Vire Normandie
200,AU,1,186.4705150534959,29977,16076,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,339,7308,21.557522123893804,163996,3318,49.426160337552744,Beaucaire
201,AU,1,137.81888061494115,28687,20815,0,0,0,1,0,0,Pays de la Loire,Bretagne,2783,2994,1.0758174631692419,148255,773,191.79172056921087,Redon
202,AU,1,55.93806461640083,28793,51473,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,7551,5105,0.6760693947821481,186130,12884,14.446600434647625,Millau
203,AU,1,75.9195974490757,28214,37163,0,0,0,1,0,0,Centre,Centre-Val de Loire,3870,11723,3.0291989664082686,106728,9736,10.962202136400986,Romorantin-Lanthenay
204,AU,1,128.25364470244162,28943,22567,0,0,0,1,0,0,Pays de la Loire,Bretagne,6670,3232,0.4845577211394303,111747,4756,23.49600504625736,Vitré
205,AU,1,112.39395820401408,27160,24165,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,7433,5471,0.7360419749764563,139028,4548,30.569041336851363,Fontenay-le-Comte
206,AU,1,90.32927145449831,27872,30856,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,3905,3148,0.806145966709347,176994,1607,110.13939016801494,Mayenne
207,AU,1,309.279856195933,27529,8901,0,0,0,1,0,0,Haute-Normandie,Normandie,7651,8678,1.134230819500719,111146,3059,36.33409610983982,Fécamp
208,AU,1,124.6496051597966,30149,24187,0,0,0,1,0,0,Haute-Normandie,Normandie,3395,2392,0.7045655375552283,167544,1554,107.81467181467181,Pont-Audemer
209,AU,1,238.10401138933085,28432,11941,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,7306,8075,1.1052559540104023,153089,5575,27.459910313901347,Saint-Hilaire-de-Riez
210,AU,1,282.6319232446576,25923,9172,0,0,0,1,0,0,Bretagne,Bretagne,6306,1803,0.28591817316841106,113163,6520,17.356288343558283,Concarneau
211,AU,1,84.0502414239278,26633,31687,0,0,0,1,0,0,Poitou-Charentes,Nouvelle-Aquitaine,4299,1460,0.3396138636892301,167848,4719,35.56855265946175,Thouars
212,AU,1,379.27645051194537,27782,7325,0,0,0,1,0,0,Bretagne,Bretagne,1399,7450,5.325232308791994,186797,9891,18.885552522495196,Dinan
213,AU,1,296.02619602619603,26669,9009,0,0,0,1,0,0,Nord-Pas-de-Calais,Hauts-de-France,3177,8322,2.619452313503305,125761,9880,12.728846153846154,Hazebrouck
214,AU,1,119.56321131959398,27209,22757,0,0,0,1,0,0,Auvergne,Auvergne-Rhône-Alpes,2336,8454,3.6190068493150687,150611,7343,20.510826637614056,Issoire
215,AU,1,184.28182482236537,27751,15059,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,6616,2089,0.3157496977025393,184105,4210,43.73040380047506,Montbrison
216,AU,1,349.0577968888327,27600,7907,0,0,0,1,0,0,Bretagne,Bretagne,5721,8148,1.4242265338227582,162769,9644,16.8777478224803,Auray
217,AU,1,155.53326838214224,27139,17449,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,1368,11013,8.050438596491228,92468,10374,8.91343743975323,Castelsarrasin
218,AU,1,34.314935637453715,25298,73723,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,7537,4804,0.6373888815178453,162174,11120,14.583992805755395,Digne-les-Bains
219,AU,1,140.89153701864726,25538,18126,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,1242,2449,1.9718196457326893,147650,3279,45.028972247636474,Mazamet
220,AU,1,148.8103331067301,26268,17652,0,0,0,1,0,0,Bretagne,Bretagne,740,10084,13.627027027027028,138061,2825,48.87115044247788,Guingamp
221,AU,1,82.12441275447307,24648,30013,0,0,0,1,0,0,Lorraine,Grand Est,5322,6986,1.3126644118752349,163140,4668,34.94858611825193,La Bresse
222,AU,1,233.27768503060656,25152,10782,0,0,0,1,0,0,Lorraine,Grand Est,5601,3883,0.6932690590965899,90842,1130,80.39115044247788,Lunéville
223,AU,1,65.78331833954505,25593,38905,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,5322,4922,0.9248402856069147,114781,1711,67.08416130917593,Figeac
224,AU,1,248.8099960333201,25090,10084,0,0,0,1,0,0,Haute-Normandie,Normandie,1331,8652,6.5003756574004505,166038,3125,53.13216,Lillebonne
225,AU,1,40.14000969040817,24025,59853,0,0,0,1,0,0,Bourgogne,Bourgogne-Franche-Comté,338,11543,34.150887573964496,121993,11038,11.052092770429425,Autun
226,AU,1,169.63795415363003,26567,15661,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,6021,6830,1.1343630626141836,182193,6200,29.385967741935485,Challans
227,AU,1,83.46054290834275,25150,30134,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,323,2097,6.492260061919505,177314,8887,19.952064813772928,Château-Gontier
228,AU,1,134.5560470385155,24944,18538,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,529,8378,15.837429111531192,155205,2052,75.6359649122807,Saint-Marcellin
229,AU,1,68.37035358114234,24132,35296,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,2076,9697,4.6710019267822736,133510,1759,75.90108015918135,Châteaubriant
230,AU,1,299.5946941783346,24393,8142,0,0,0,1,0,0,Lorraine,Grand Est,1659,11368,6.852320675105485,116495,8140,14.311425061425062,Pont-à-Mousson
231,AU,1,77.08599905717557,22893,29698,0,0,0,1,0,0,Centre,Centre-Val de Loire,590,7519,12.74406779661017,147551,11000,13.413727272727273,Châteaudun
232,AU,1,76.53395324471221,23375,30542,0,0,0,1,0,0,Aquitaine,Nouvelle-Aquitaine,5965,2181,0.3656328583403185,187248,3112,60.16966580976864,Oloron-Sainte-Marie
233,AU,1,459.4167679222357,22686,4938,0,0,0,1,0,0,Picardie,Hauts-de-France,2936,7920,2.697547683923706,119073,10393,11.457038391224863,Tergnier
234,AU,1,92.16783788200686,22559,24476,0,0,0,1,0,0,Centre,Centre-Val de Loire,1893,11047,5.835710512414157,154059,1998,77.1066066066066,Gien
235,AU,1,117.19176007270524,23211,19806,0,0,0,1,0,0,Bretagne,Bretagne,994,2785,2.801810865191147,136974,1478,92.67523680649526,Pontivy
236,AU,1,222.67379679144383,22902,10285,0,0,0,1,0,0,Bretagne,Bretagne,2440,8958,3.671311475409836,162576,5518,29.462848858281987,Penmarch
237,AU,1,410.9171075837742,23299,5670,0,0,0,1,0,0,Lorraine,Grand Est,7707,11894,1.5432723498118595,154826,889,174.15748031496062,Toul
238,AU,1,79.2140750105352,22557,28476,0,0,0,1,0,0,Basse-Normandie,Normandie,4599,5793,1.259621656881931,158576,9189,17.257155294373707,Argentan
239,AU,1,200.486740516952,23890,11916,0,0,0,1,0,0,Basse-Normandie,Normandie,6750,1594,0.23614814814814813,116077,5650,20.544601769911505,Bayeux
240,AU,1,354.5570427023582,22252,6276,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,2236,3865,1.7285330948121647,115507,5534,20.87224430791471,Bagnols-sur-Cèze
241,AU,1,496.7151848937844,25253,5084,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,3371,1424,0.4224265796499555,107739,10347,10.412583357494926,Agde
242,AU,1,107.24288732740406,21825,20351,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,4387,11415,2.602005926601322,172926,8738,19.79011215381094,Lourdes
243,AU,1,159.00102534055952,21710,13654,0,0,0,1,0,0,Lorraine,Grand Est,1503,6459,4.297405189620759,106533,4928,21.617897727272727,Remiremont
244,AU,1,155.55480515972175,23033,14807,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,7866,5177,0.6581489956775998,108401,2211,49.02804161013116,Brignoles
245,AU,1,311.156462585034,22870,7350,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,6172,3556,0.576150356448477,161021,4445,36.2251968503937,Saint-Brevin-les-Pins
246,AU,1,47.76296436874318,20134,42154,0,0,0,1,0,0,Centre,Centre-Val de Loire,1093,8143,7.4501372369624885,92902,514,180.7431906614786,Saint-Amand-Montrond
247,AU,1,75.32194948416934,21173,28110,0,0,0,1,0,0,Centre,Pays de la Loire,2840,8335,2.9348591549295775,98526,1718,57.34924330616997,La Ferté-Bernard
248,AU,1,86.04442632973304,21111,24535,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,7262,1704,0.23464610300192784,125021,1244,100.4991961414791,Castelnaudary
249,AU,1,73.91465302550986,21963,29714,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,3206,8006,2.4971927635683095,148600,11529,12.889235840055512,Apt
250,AU,1,240.71734985700667,20201,8392,0,0,0,1,0,0,Picardie,Hauts-de-France,544,10694,19.658088235294116,149340,6280,23.780254777070063,Chauny
251,AU,1,218.29993393525652,19826,9082,0,0,0,1,0,0,Alsace,Grand Est,3817,11990,3.1412103746397695,145168,2698,53.805782060785766,Saverne
252,AU,1,107.51544090932683,20715,19267,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,4289,4210,0.9815807880624854,137104,739,185.52638700947227,Privas
253,AU,1,75.9062572154237,19725,25986,0,0,0,1,0,0,Basse-Normandie,Normandie,4880,6019,1.2334016393442624,139288,9854,14.13517353359042,L'Aigle
254,AU,1,141.8626393383675,19726,13905,0,0,0,1,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6565,3593,0.5472962680883473,117016,10521,11.122136679022907,Parthenay
255,AU,1,56.392343160542126,20180,35785,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,5099,2229,0.43714453814473425,101865,2253,45.21304926764314,Villefranche-de-Rouergue
256,AU,1,144.94693124134747,18846,13002,0,0,0,1,0,0,Bretagne,Bretagne,6838,6681,0.9770400701959637,176528,10533,16.759517706256528,Paimpol
257,AU,1,407.50421585160205,19332,4744,0,0,0,1,0,0,Alsace,Grand Est,3425,7980,2.32992700729927,173099,6298,27.484757065735153,Sélestat
258,AU,1,68.80265059391633,19520,28371,0,0,0,1,0,0,Aquitaine,Nouvelle-Aquitaine,2838,5895,2.0771670190274842,119595,1909,62.64798323729701,Sarlat-la-Canéda
259,AU,1,140.389461626575,18384,13095,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,3133,5847,1.8662623683370572,143640,1263,113.729216152019,Decazeville
260,AU,1,104.16964236664286,18962,18203,0,0,0,1,0,0,Poitou-Charentes,Nouvelle-Aquitaine,6122,10415,1.7012414243711205,164857,10012,16.465940870954853,Bressuire
261,AU,1,196.29706677761598,18872,9614,0,0,0,1,0,0,Basse-Normandie,Normandie,7339,11527,1.570649952309579,153724,1294,118.79752704791345,Avranches
262,AU,1,52.15456034953577,19099,36620,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,3981,6172,1.5503642300929414,168225,3134,53.67740906190172,Briançon
263,AU,1,94.41956972807688,17292,18314,0,0,0,1,0,0,Centre,Centre-Val de Loire,6130,5518,0.900163132137031,138590,3664,37.82478165938865,Nogent-le-Rotrou
264,AU,1,50.688976377952756,17510,34544,0,0,0,1,0,0,Franche-Comté,Bourgogne-Franche-Comté,4971,3211,0.6459464896399115,166032,7746,21.43454686289698,Gray
265,AU,1,85.77686643676017,18406,21458,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,448,1630,3.638392857142857,177877,2296,77.47256097560975,Foix
266,AU,1,116.10641504488567,17719,15261,0,0,0,1,0,0,Auvergne,Auvergne-Rhône-Alpes,7034,3656,0.5197611600796133,120505,9928,12.137892828364222,Thiers
267,AU,1,40.970411008184186,18222,44476,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,7605,3888,0.5112426035502958,169692,2019,84.04754829123328,Saint-Girons
268,AU,1,643.4604904632153,18892,2936,0,0,0,1,0,0,Nord-Pas-de-Calais,Hauts-de-France,7828,4177,0.5335973428717424,182824,9131,20.02234147409922,Caudry
269,AU,1,59.85752386299832,17057,28496,0,0,0,1,0,0,Centre,Centre-Val de Loire,4444,7418,1.6692169216921693,151244,11041,13.698396884340186,Issoudun
270,AU,1,165.21547545606768,18747,11347,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,2423,6203,2.5600495253817583,128783,12691,10.147584902686944,Tarare
271,AU,1,43.7785304078928,17838,40746,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,6673,9131,1.368350067435936,90824,828,109.69082125603865,Mende
272,AU,1,140.50951407454002,17870,12718,0,0,0,1,0,0,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,5760,2684,0.46597222222222223,110938,6208,17.870167525773194,Sainte-Maxime
273,AU,1,166.3681592039801,18392,11055,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,6698,2633,0.39310241863242756,175833,2098,83.80981887511916,Pornic
274,AU,1,79.86117538176771,17258,21610,0,0,0,1,0,0,Bretagne,Bretagne,1914,3037,1.5867293625914316,109015,3754,29.039690996270643,Loudéac
275,AU,1,121.75352720990497,16914,13892,0,0,0,1,0,0,Basse-Normandie,Normandie,5155,9879,1.91639185257032,182802,2303,79.37559704732956,Coutances
276,AU,1,265.82219459123405,17103,6434,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,4453,11315,2.540983606557377,132029,5731,23.037689757459432,Carmaux
277,AU,1,135.58659217877096,16989,12530,0,0,0,1,0,0,Centre,Pays de la Loire,2157,10680,4.9513212795549375,141692,9446,15.000211729832733,La Flèche
278,AU,1,453.03488052732763,16495,3641,0,0,0,1,0,0,Picardie,Hauts-de-France,5027,1396,0.2777004177441814,173082,9849,17.573560767590617,Senlis
279,AU,1,163.7996637465711,18511,11301,0,0,0,1,0,0,Pays de la Loire,Pays de la Loire,4895,4013,0.8198161389172625,159783,8989,17.775392145956168,Les Herbiers
280,AU,1,457.30277185501063,17158,3752,0,0,0,1,0,0,Lorraine,Grand Est,6646,9072,1.3650315979536563,169759,11086,15.312917192855855,Creutzwald
281,AU,1,169.38312968072526,17189,10148,0,0,0,1,0,0,Basse-Normandie,Normandie,7651,6985,0.9129525552215396,141067,2884,48.91366158113731,Honfleur
282,AU,1,235.5413303645978,16926,7186,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,668,3582,5.362275449101796,155575,6456,24.0977385377943,Le Grau-du-Roi
283,AU,1,319.9199199199199,15980,4995,0,0,0,1,0,0,Bretagne,Bretagne,175,8613,49.21714285714286,118736,6165,19.25969180859692,Douarnenez
284,AU,1,80.26986661173198,15586,19417,0,0,0,1,0,0,Lorraine,Grand Est,1653,9296,5.623714458560194,90089,8533,10.557717098324153,Le Thillot
285,AU,1,198.91952729319078,17674,8885,0,0,0,1,0,0,Midi-Pyrénées,Occitanie,2513,10686,4.252288101870275,171191,4709,36.35400297303037,Gaillac
286,AU,1,78.49732341655218,16570,21109,0,0,0,1,0,0,Bourgogne,Bourgogne-Franche-Comté,561,5820,10.37433155080214,103938,4837,21.488112466404797,Louhans
287,AU,1,34.448928770769825,16047,46582,0,0,0,1,0,0,Bourgogne,Bourgogne-Franche-Comté,6182,10022,1.6211582012293757,121529,2222,54.693519351935194,Avallon
288,AU,1,420.59935205183587,15579,3704,0,0,0,1,0,0,Nord-Pas-de-Calais,Hauts-de-France,1080,5570,5.157407407407407,154068,5662,27.210879547862945,Fourmies
289,AU,1,260.8974358974359,16687,6396,0,0,0,1,0,0,Champagne-Ardenne,Grand Est,3270,7472,2.2850152905198775,152062,6338,23.992111076049227,Romilly-sur-Seine
290,AU,1,101.46044081195149,15145,14927,0,0,0,1,0,0,Aquitaine,Nouvelle-Aquitaine,2066,9831,4.758470474346564,146470,7815,18.742162507997442,Mourenx
291,AU,1,588.8559792669381,15905,2701,0,0,0,1,0,0,Picardie,Hauts-de-France,2691,11419,4.243403939056113,105828,4378,24.172681589767016,Noyon
292,AU,1,117.14773432650527,15098,12888,0,0,0,1,0,0,Franche-Comté,Bourgogne-Franche-Comté,4410,4307,0.9766439909297052,106674,7773,13.723658818988808,Luxeuil-les-Bains
293,AU,1,152.73259925244975,15119,9899,0,0,0,1,0,0,Haute-Normandie,Normandie,7002,4761,0.6799485861182519,132511,10932,12.121386754482254,Bernay
294,AU,1,105.71014110510353,16032,15166,0,0,0,1,0,0,Rhône-Alpes,Auvergne-Rhône-Alpes,7482,4572,0.6110665597433841,141575,6015,23.53699085619285,Belley
295,AU,1,94.30530892168268,15401,16331,0,0,0,1,0,0,Languedoc-Roussillon,Occitanie,6789,9595,1.4133156576815438,152069,6340,23.985646687697162,Bédarieux
